post_title,sku,parent_sku,meta:product_style,tax:product_type,meta:attribute_pa_size,attribute:pa_size,attribute_data:pa_size,meta:attribute_pa_color,attribute:pa_color,attribute_data:pa_color,meta:upc_field,regular_price,meta:msrp_field,Map_Required,weight,swIMG,URL1,URL2,URL3,URL4,post_content,tax:product_brand,tax:product_gender,Category,SubCategory,tax:product_collection,tax:product_productline,attribute:pa_fabric,attribute_data:pa_fabric,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute:pa_bratype,attribute_data:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute:pa_controllevel,attribute_data:pa_controllevel,attribute:pa_silhouette,attribute_data:pa_silhouette,attribute:pa_bigandtall,attribute_data:pa_bigandtall,attribute:pa_inseam,attribute_data:pa_inseam,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,ParentImage
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49280,1221,05757J,,36C,,,OBL,,,00738994624741,12.75,0,0,0.19,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49281,1221,05757J,,36D,,,OBL,,,00738994624758,12.75,0,0,0.22,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49282,1221,05757J,,36DD,,,OBL,,,00738994624765,12.75,0,0,0.26,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49283,1221,05757J,,38B,,,OBL,,,00738994624772,12.75,0,0,0.16,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49284,1221,05757J,,38C,,,OBL,,,00738994624789,12.75,0,0,0.19,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49285,1221,05757J,,38D,,,OBL,,,00738994624796,12.75,0,0,0.22,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49286,1221,05757J,,38DD,,,OBL,,,00738994624802,12.75,0,0,0.26,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49287,1221,05757J,,40C,,,OBL,,,00738994624819,12.75,0,0,0.19,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49288,1221,05757J,,40D,,,OBL,,,00738994624826,12.75,0,0,0.22,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens Push-Up Bras - Solid And Lace 2-Pack,49289,1221,05757J,,40DD,,,OBL,,,00738994624833,12.75,0,0,0.26,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,https://nylimages.s3.amazonaws.com/HNS_05757J_ParisNudeVintageMauve_Front.jpg,NULL,NULL,NULL,Get a solid and a lace push-up bra in this 2-pack.,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,90% polyester/10% spandex,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,https://cdn1.nuorder.com/product/1f5864df4acb22f1a97dac5ca00844ed.jpg
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,1222,,05809J,,,34A|34B|34C|36B|36C|36D|38B|38C|38D,,,7DI|WQ0,,00192503765552,8.28,0,0,0.12,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58495,1222,05809J,,34A,,,7DI,,,00192503765552,8.28,0,0,0.12,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58496,1222,05809J,,34B,,,7DI,,,00192503765569,8.28,0,0,0.16,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58497,1222,05809J,,34C,,,7DI,,,00192503765576,8.28,0,0,0.19,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58498,1222,05809J,,36B,,,7DI,,,00192503765590,8.28,0,0,0.16,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58499,1222,05809J,,36C,,,7DI,,,00192503765606,8.28,0,0,0.19,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58500,1222,05809J,,36D,,,7DI,,,00192503765613,8.28,0,0,0.22,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58501,1222,05809J,,38B,,,7DI,,,00192503765637,8.28,0,0,0.16,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58502,1222,05809J,,38C,,,7DI,,,00192503765644,8.28,0,0,0.19,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58503,1222,05809J,,38D,,,7DI,,,00192503765651,8.28,0,0,0.22,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58504,1222,05809J,,34A,,,WQ0,,,00192503765705,8.28,0,0,0.12,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58505,1222,05809J,,34B,,,WQ0,,,00192503765712,8.28,0,0,0.16,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58506,1222,05809J,,34C,,,WQ0,,,00192503765729,8.28,0,0,0.19,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58507,1222,05809J,,36B,,,WQ0,,,00192503765743,8.28,0,0,0.16,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58508,1222,05809J,,36C,,,WQ0,,,00192503765750,8.28,0,0,0.19,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58509,1222,05809J,,36D,,,WQ0,,,00192503765767,8.28,0,0,0.22,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58510,1222,05809J,,38B,,,WQ0,,,00192503765781,8.28,0,0,0.16,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58511,1222,05809J,,38C,,,WQ0,,,00192503765798,8.28,0,0,0.19,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens 2 Pack Push Up Lace Convertible Wing Bra,58512,1222,05809J,,38D,,,WQ0,,,00192503765804,8.28,0,0,0.22,,NULL,NULL,NULL,NULL,NULL,Maidenform,Women,Bras,Underwire Bras,Multi,Laced,,,,,,,Push-up,,,,,,,,,,,,2,,IMPORTED,,NULL
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,1223,,06531,,,34A|34B|36B|36D|38B|38D|36C|38C,,,A2R|H3V|IU1,,00014671111552,5.6,0,0,0.12,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg|https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg|https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14208,1223,06531,,34A,,,A2R,,,00014671111552,5.6,0,0,0.12,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14209,1223,06531,,34B,,,A2R,,,00014671111569,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14210,1223,06531,,36B,,,A2R,,,00014671111576,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14211,1223,06531,,36D,,,A2R,,,00014671111590,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14212,1223,06531,,38B,,,A2R,,,00014671111606,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14213,1223,06531,,38D,,,A2R,,,00014671111699,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14214,1223,06531,,34A,,,H3V,,,00014671110500,5.6,0,0,0.12,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14215,1223,06531,,34B,,,H3V,,,00014671110517,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14216,1223,06531,,36B,,,H3V,,,00014671110524,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14217,1223,06531,,36C,,,H3V,,,00014671111354,5.6,0,0,0.19,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14218,1223,06531,,36D,,,H3V,,,00014671111361,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14219,1223,06531,,38B,,,H3V,,,00014671111439,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14220,1223,06531,,38C,,,H3V,,,00014671111446,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14221,1223,06531,,38D,,,H3V,,,00014671111453,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_BlackLatteLift_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14222,1223,06531,,34B,,,IU1,,,00078715935023,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14223,1223,06531,,36B,,,IU1,,,00078715935030,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14224,1223,06531,,36C,,,IU1,,,00078715935047,5.6,0,0,0.19,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14225,1223,06531,,38B,,,IU1,,,00078715935061,5.6,0,0,0.16,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14226,1223,06531,,38C,,,IU1,,,00078715935078,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
Maidenform Womens Love The Lift Dreamwire Convertible Push Up Underwire Bra,14227,1223,06531,,38D,,,IU1,,,00078715935085,5.6,0,0,0.22,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,https://nylimages.s3.amazonaws.com/MFB_06531_SpottedLeopardPrint_Front.jpg,NULL,NULL,NULL,"Youre not dreaming! Comfy, custom lift depending on your cup size.",Maidenform,Women,Bras,Underwire Bras,Love The Lift,Convertible,76% Nylon/24% elastane,,,,,,Push-up,,,,,,,,,,,,1,,IMPORTED,,https://nylimages.s3.amazonaws.com/MFB_06531_LatteLiftWhite_Front.jpg
