post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 2XL, Light Blue",hanes-mens-cotton-blend-ecosmart-jersey-polo-2xl-light-blue,64882,67648,"Size: 2XL, Color: Light Blue","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:16",1,closed,#470,1218,,,no,no,0,5.1500,,12,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Blue_sw.jpg ! alt :  ! title : Hanes_054X_Light_Blue_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,"054X-2XL-Light Blue._ADD",0,,054X,,0,00766369066926,,,,,"Light Blue",2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 3XL, Light Blue",hanes-mens-cotton-blend-ecosmart-jersey-polo-3xl-light-blue,64882,67649,"Size: 3XL, Color: Light Blue","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:16",1,closed,#471,1218,,,no,no,0,6.4100,,13,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Blue_sw.jpg ! alt :  ! title : Hanes_054X_Light_Blue_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,"054X-3XL-Light Blue._ADD",0,,054X,,0,00766369066933,,,,,"Light Blue",3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - S, Light Steel",hanes-mens-cotton-blend-ecosmart-jersey-polo-s-light-steel,64882,67650,"Size: S, Color: Light Steel","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:16",1,closed,#472,1218,,,no,no,0,6.4100,,7.232,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Steel_sw.jpg ! alt :  ! title : Hanes_054X_Light_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,"054X-S-Light Steel._ADD",0,,054X,,0,00766369066940,,,,,"Light Steel",S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - M, Light Steel",hanes-mens-cotton-blend-ecosmart-jersey-polo-m-light-steel,64882,67651,"Size: M, Color: Light Steel","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:16",1,closed,#473,1218,,,no,no,2,5.1500,,7.712,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Steel_sw.jpg ! alt :  ! title : Hanes_054X_Light_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,"054X-M-Light Steel._ADD",0,,054X,,0,00766369066957,,,,,"Light Steel",M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - L, Light Steel",hanes-mens-cotton-blend-ecosmart-jersey-polo-l-light-steel,64882,67652,"Size: L, Color: Light Steel","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:18",1,closed,#474,1218,,,no,no,0,6.2400,,8.64,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Steel_sw.jpg ! alt :  ! title : Hanes_054X_Light_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,"054X-L-Light Steel._ADD",0,,054X,,0,00766369066964,,,,,"Light Steel",L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - XL, Light Steel",hanes-mens-cotton-blend-ecosmart-jersey-polo-xl-light-steel,64882,67653,"Size: XL, Color: Light Steel","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:18",1,closed,#475,1218,,,no,no,1,6.2400,,9.52,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Steel_sw.jpg ! alt :  ! title : Hanes_054X_Light_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,"054X-XL-Light Steel._ADD",0,,054X,,0,00766369066971,,,,,"Light Steel",XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 3XL, Light Steel",hanes-mens-cotton-blend-ecosmart-jersey-polo-3xl-light-steel,64882,67654,"Size: 3XL, Color: Light Steel","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:18",1,closed,#477,1218,,,no,no,0,6.2400,,11.104,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Steel_sw.jpg ! alt :  ! title : Hanes_054X_Light_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,"054X-3XL-Light Steel._ADD",0,,054X,,0,00766369066995,,,,,"Light Steel",3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 4XL, Light Steel",hanes-mens-cotton-blend-ecosmart-jersey-polo-4xl-light-steel,64882,67655,"Size: 4XL, Color: Light Steel","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:19",1,closed,#478,1218,,,no,no,5,6.2400,,11.472,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Light_Steel_sw.jpg ! alt :  ! title : Hanes_054X_Light_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,"054X-4XL-Light Steel._ADD",0,,054X,,0,00766369132072,,,,,"Light Steel",4XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - S, Maroon",hanes-mens-cotton-blend-ecosmart-jersey-polo-s-maroon,64882,67656,"Size: S, Color: Maroon","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:19",1,closed,#479,1218,,,no,no,129,6.4100,,9,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Maroon_sw.jpg ! alt :  ! title : Hanes_054X_Maroon_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-S-Maroon._ADD,0,,054X,,0,00766369121472,,,,,Maroon,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - M, Maroon",hanes-mens-cotton-blend-ecosmart-jersey-polo-m-maroon,64882,67657,"Size: M, Color: Maroon","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:19",1,closed,#480,1218,,,no,no,318,6.4100,,10,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Maroon_sw.jpg ! alt :  ! title : Hanes_054X_Maroon_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-M-Maroon._ADD,0,,054X,,0,00766369121489,,,,,Maroon,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - L, Maroon",hanes-mens-cotton-blend-ecosmart-jersey-polo-l-maroon,64882,67658,"Size: L, Color: Maroon","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:19",1,closed,#481,1218,,,no,no,218,6.4100,,10,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Maroon_sw.jpg ! alt :  ! title : Hanes_054X_Maroon_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-L-Maroon._ADD,0,,054X,,0,00766369121496,,,,,Maroon,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - XL, Maroon",hanes-mens-cotton-blend-ecosmart-jersey-polo-xl-maroon,64882,67659,"Size: XL, Color: Maroon","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:20",1,closed,#482,1218,,,no,no,233,6.4100,,11,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Maroon_sw.jpg ! alt :  ! title : Hanes_054X_Maroon_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-XL-Maroon._ADD,0,,054X,,0,00766369121502,,,,,Maroon,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 2XL, Maroon",hanes-mens-cotton-blend-ecosmart-jersey-polo-2xl-maroon,64882,67660,"Size: 2XL, Color: Maroon","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:20",1,closed,#483,1218,,,no,no,6,6.4100,,12,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Maroon_sw.jpg ! alt :  ! title : Hanes_054X_Maroon_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-2XL-Maroon._ADD,0,,054X,,0,00766369121519,,,,,Maroon,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 3XL, Maroon",hanes-mens-cotton-blend-ecosmart-jersey-polo-3xl-maroon,64882,67661,"Size: 3XL, Color: Maroon","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:20",1,closed,#484,1218,,,no,no,16,6.4100,,13,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Maroon_sw.jpg ! alt :  ! title : Hanes_054X_Maroon_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-3XL-Maroon._ADD,0,,054X,,0,00766369121526,,,,,Maroon,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - M, Navy",hanes-mens-cotton-blend-ecosmart-jersey-polo-m-navy,64882,67662,"Size: M, Color: Navy","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:22",1,closed,#486,1218,,,no,no,298,6.4100,,10,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Navy_sw.jpg ! alt :  ! title : Hanes_054X_Navy_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-M-Navy._ADD,0,,054X,,0,00766369067015,,,,,Navy,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - L, Navy",hanes-mens-cotton-blend-ecosmart-jersey-polo-l-navy,64882,67663,"Size: L, Color: Navy","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:22",1,closed,#487,1218,,,no,no,316,6.4100,,10,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Navy_sw.jpg ! alt :  ! title : Hanes_054X_Navy_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-L-Navy._ADD,0,,054X,,0,00766369067022,,,,,Navy,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 2XL, Navy",hanes-mens-cotton-blend-ecosmart-jersey-polo-2xl-navy,64882,67664,"Size: 2XL, Color: Navy","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:22",1,closed,#489,1218,,,no,no,93,6.4100,,12,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Navy_sw.jpg ! alt :  ! title : Hanes_054X_Navy_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-2XL-Navy._ADD,0,,054X,,0,00766369067046,,,,,Navy,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 3XL, Navy",hanes-mens-cotton-blend-ecosmart-jersey-polo-3xl-navy,64882,67665,"Size: 3XL, Color: Navy","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:22",1,closed,#490,1218,,,no,no,58,6.4100,,13,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Navy_sw.jpg ! alt :  ! title : Hanes_054X_Navy_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-3XL-Navy._ADD,0,,054X,,0,00766369067053,,,,,Navy,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - 4XL, Navy",hanes-mens-cotton-blend-ecosmart-jersey-polo-4xl-navy,64882,67666,"Size: 4XL, Color: Navy","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:23",1,closed,#491,1218,,,no,no,113,6.4100,,14,,,,,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Navy_sw.jpg ! alt :  ! title : Hanes_054X_Navy_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,,,,,,,,,,,,,,,,,,,,054X-4XL-Navy._ADD,0,,054X,,0,00766369067060,,,,,Navy,4XL,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - S, Orange",hanes-mens-cotton-blend-ecosmart-jersey-polo-s-orange,64882,67667,"Size: S, Color: Orange","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:23",1,closed,#492,1218,,,no,no,0,5.1500,,9,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Orange_sw.jpg ! alt :  ! title : Hanes_054X_Orange_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,054X-S-Orange._ADD,0,,054X,,0,00766369067077,,,,,Orange,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - M, Orange",hanes-mens-cotton-blend-ecosmart-jersey-polo-m-orange,64882,67668,"Size: M, Color: Orange","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:23",1,closed,#493,1218,,,no,no,0,5.1500,,10,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Orange_sw.jpg ! alt :  ! title : Hanes_054X_Orange_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,054X-M-Orange._ADD,0,,054X,,0,00766369067084,,,,,Orange,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hanes Mens Cotton-Blend EcoSmart® Jersey Polo - L, Orange",hanes-mens-cotton-blend-ecosmart-jersey-polo-l-orange,64882,67669,"Size: L, Color: Orange","It's as comfortable as your favorite T-shirt. . . but it's classy enough to wear anywhere. Environmentally responsible— made with up to 5% recycled polyester fibers from plastic bottles. Soft cotton-blend jersey resists wrinkles. Rib-knit cuffs and welt collar keep their shape wash after wash. Clean-finished placket with two pearlized buttons.",publish,,0,"2021-08-31 09:22:23",1,closed,#494,1218,,,no,no,0,5.1500,,10,,,,,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/10/Hanes_054X_Orange_sw.jpg ! alt :  ! title : Hanes_054X_Orange_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/hanes-mens-cotton-blend-ecosmart-jersey-polo/,,,,,,,,,,,,Hanes,Men,EcoSmart,Jersey,,outofstock,,,,,,,,,,,,,,,,,,,054X-L-Orange._ADD,0,,054X,,0,00766369067091,,,,,Orange,L,,,,,,,,,,,,,,,,,,,,,,,,,,,
